"id","attr_time","attr_azimuth","attr_pitch","attr_roll"
"3419","1518810963341","356.992","-0.476187","-0.349505"
"3420","1518810963352","356.924","-0.475282","-0.354755"
"3421","1518810963362","356.843","-0.474504","-0.358688"
"3422","1518810963372","356.753","-0.465749","-0.379206"
"3423","1518810963381","356.656","-0.459046","-0.393461"
"3424","1518810963393","356.555","-0.454066","-0.402733"
"3425","1518810963401","356.453","-0.450872","-0.409776"
"3426","1518810963413","356.344","-0.450418","-0.41522"
"3427","1518810963422","356.227","-0.451549","-0.418865"
"3428","1518810963432","356.109","-0.454036","-0.418217"
"3429","1518810963442","355.994","-0.456792","-0.415731"
"3430","1518810963453","355.879","-0.459239","-0.41428"
"3431","1518810963462","355.763","-0.460197","-0.412877"
"3432","1518810963472","355.632","-0.456377","-0.411141"
"3433","1518810963481","355.495","-0.451635","-0.408736"
"3434","1518810963492","355.36","-0.446435","-0.403846"
"3435","1518810963504","355.243","-0.444504","-0.393851"
"3436","1518810963514","355.13","-0.456598","-0.412531"
"3437","1518810963521","355.022","-0.482379","-0.423613"
"3438","1518810963531","354.902","-0.519833","-0.38877"
"3439","1518810963540","354.778","-0.545904","-0.372125"
"3440","1518810963551","354.668","-0.559147","-0.350237"
"3441","1518810963560","354.565","-0.559471","-0.332981"
"3442","1518810963571","354.456","-0.558786","-0.328369"
"3443","1518810963580","354.335","-0.558974","-0.324574"
"3444","1518810963591","354.21","-0.558542","-0.319757"
"3445","1518810963600","354.093","-0.56022","-0.314301"
"3446","1518810963611","353.981","-0.561141","-0.310164"
"3447","1518810963621","353.878","-0.562436","-0.305011"
"3448","1518810963631","353.782","-0.563701","-0.299895"
"3449","1518810963640","353.689","-0.565387","-0.294426"
"3450","1518810963651","353.593","-0.566244","-0.290472"
"3451","1518810963660","353.483","-0.566496","-0.285457"
"3452","1518810963671","353.356","-0.563349","-0.284451"
"3453","1518810963680","353.202","-0.561756","-0.281404"
"3454","1518810963691","353.015","-0.558386","-0.279799"
"3455","1518810963699","352.791","-0.556066","-0.28061"
"3456","1518810963710","352.534","-0.554023","-0.280686"
"3457","1518810963720","352.251","-0.553282","-0.280219"
"3458","1518810963730","351.958","-0.553992","-0.277079"
"3459","1518810963740","351.662","-0.555386","-0.27238"
"3460","1518810963751","351.376","-0.555717","-0.267919"
"3461","1518810963760","351.099","-0.558404","-0.258829"
"3462","1518810963770","350.816","-0.560315","-0.251826"
"3463","1518810963780","350.498","-0.562248","-0.247182"
"3464","1518810963791","350.121","-0.56305","-0.245212"
"3465","1518810963805","349.666","-0.557207","-0.250384"
"3466","1518810963812","349.138","-0.550771","-0.257627"
"3467","1518810963820","348.538","-0.542906","-0.270864"
"3468","1518810963830","347.886","-0.53489","-0.282035"
"3469","1518810963840","347.207","-0.528263","-0.29236"
"3470","1518810963850","346.508","-0.522428","-0.296035"
"3471","1518810963860","345.8","-0.519799","-0.297855"
"3472","1518810963871","345.081","-0.514314","-0.293238"
"3473","1518810963880","344.349","-0.511831","-0.284414"
"3474","1518810963891","343.608","-0.507963","-0.275321"
"3475","1518810963900","342.837","-0.499672","-0.265431"
"3476","1518810963910","342.032","-0.49182","-0.26217"
"3477","1518810963920","341.17","-0.487999","-0.25164"
"3478","1518810963931","340.324","-0.49091","-0.240748"
"3479","1518810963940","339.501","-0.502378","-0.251876"
"3480","1518810963950","338.647","-0.525299","-0.293015"
"3481","1518810963960","337.72","-0.554318","-0.330457"
"3482","1518810963971","336.729","-0.5736","-0.360054"
"3483","1518810963980","335.703","-0.584232","-0.368192"
"3484","1518810963991","334.672","-0.588238","-0.365576"
"3485","1518810964000","333.654","-0.590489","-0.35468"
"3486","1518810964010","332.648","-0.587025","-0.339992"
"3487","1518810964020","331.636","-0.584372","-0.316716"
"3488","1518810964031","330.606","-0.577409","-0.301697"
"3489","1518810964040","329.582","-0.586195","-0.281445"
"3490","1518810964051","328.575","-0.59082","-0.260313"
"3491","1518810964061","327.568","-0.596815","-0.238391"
"3492","1518810964073","326.541","-0.601338","-0.22513"
"3493","1518810964081","325.491","-0.613946","-0.202648"
"3494","1518810964092","324.438","-0.618469","-0.180613"
"3495","1518810964103","323.384","-0.629348","-0.157253"
"3496","1518810964113","322.343","-0.634042","-0.13491"
"3497","1518810964121","321.31","-0.633543","-0.120914"
"3498","1518810964132","320.293","-0.628382","-0.0943834"
"3499","1518810964141","319.307","-0.619234","-0.0628345"
"3500","1518810964152","318.343","-0.617039","-0.0311865"
"3501","1518810964161","317.396","-0.609228","0.00275266"
"3502","1518810964173","316.472","-0.602568","0.0403126"
"3503","1518810964182","315.582","-0.594551","0.0844355"
"3504","1518810964193","314.723","-0.581995","0.137683"
"3505","1518810964201","313.967","-0.567818","0.198516"
"3506","1518810964212","313.266","-0.55633","0.258966"
"3507","1518810964221","312.6","-0.544326","0.319164"
"3508","1518810964233","311.973","-0.531615","0.372077"
"3509","1518810964241","311.372","-0.523313","0.417011"
"3510","1518810964252","310.774","-0.514109","0.449921"
"3511","1518810964261","310.169","-0.508125","0.475342"
"3512","1518810964272","309.56","-0.501391","0.500129"
"3513","1518810964281","308.948","-0.493455","0.518066"
"3514","1518810964293","308.352","-0.484279","0.535059"
"3515","1518810964301","307.769","-0.47737","0.553075"
"3516","1518810964312","307.187","-0.469403","0.564835"
"3517","1518810964321","306.605","-0.461943","0.578629"
"3518","1518810964332","306.017","-0.456063","0.592501"
"3519","1518810964341","305.437","-0.450197","0.610348"
"3520","1518810964353","304.923","-0.442788","0.63668"
"3521","1518810964361","304.469","-0.43558","0.666265"
"3522","1518810964372","304.067","-0.427134","0.697373"
"3523","1518810964381","303.707","-0.4175","0.725011"
"3524","1518810964392","303.374","-0.406937","0.749649"
"3525","1518810964401","303.058","-0.395418","0.769633"
"3526","1518810964413","302.741","-0.384226","0.787321"
"3527","1518810964421","302.419","-0.376445","0.801154"
"3528","1518810964432","302.097","-0.36752","0.812138"
"3529","1518810964441","301.795","-0.357781","0.822513"
"3530","1518810964452","301.53","-0.348513","0.836026"
"3531","1518810964461","301.291","-0.339962","0.84581"
"3532","1518810964473","301.075","-0.330842","0.856279"
"3533","1518810964483","300.855","-0.321087","0.867725"
"3534","1518810964492","300.612","-0.31008","0.875449"
"3535","1518810964501","300.318","-0.298354","0.866972"
"3536","1518810964512","299.993","-0.286899","0.864604"
"3537","1518810964521","299.65","-0.277087","0.867621"
"3538","1518810964533","299.297","-0.267825","0.873376"
"3539","1518810964541","298.949","-0.257797","0.881277"
"3540","1518810964552","298.625","-0.248698","0.893807"
"3541","1518810964560","298.341","-0.237511","0.916158"
"3542","1518810964571","298.1","-0.228024","0.938177"
"3543","1518810964580","297.868","-0.214383","0.963674"
"3544","1518810964591","297.644","-0.198979","0.991534"
"3545","1518810964600","297.438","-0.182863","1.02033"
"3546","1518810964610","297.249","-0.162647","1.05147"
"3547","1518810964619","297.091","-0.1415","1.08102"
"3548","1518810964630","296.957","-0.123089","1.10455"
"3549","1518810964641","296.836","-0.107955","1.11909"
"3550","1518810964652","296.724","-0.0998097","1.12495"
"3551","1518810964661","296.605","-0.0959493","1.12702"
"3552","1518810964671","296.481","-0.0922116","1.12597"
"3553","1518810964681","296.356","-0.0916049","1.12376"
"3554","1518810964692","296.235","-0.0926009","1.12252"
"3555","1518810964701","296.107","-0.0973592","1.12272"
"3556","1518810964712","295.969","-0.105933","1.11972"
"3557","1518810964721","295.819","-0.119751","1.1151"
"3558","1518810964732","295.647","-0.137167","1.11077"
"3559","1518810964741","295.465","-0.158937","1.10742"
"3560","1518810964752","295.274","-0.183518","1.10258"
"3561","1518810964761","295.084","-0.20611","1.09887"
"3562","1518810964773","294.917","-0.229909","1.09579"
"3563","1518810964781","294.773","-0.25469","1.09092"
"3564","1518810964792","294.654","-0.277644","1.08526"
"3565","1518810964805","294.569","-0.30394","1.07741"
"3566","1518810964811","294.492","-0.33058","1.0715"
"3567","1518810964822","294.434","-0.354631","1.06502"
"3568","1518810964833","294.387","-0.383657","1.06029"
"3569","1518810964841","294.341","-0.414923","1.05254"
"3570","1518810964852","294.297","-0.444926","1.04532"
"3571","1518810964861","294.261","-0.480483","1.03849"
"3572","1518810964872","294.232","-0.672356","1.02597"
"3573","1518810964881","294.211","-0.850865","1.02772"
"3574","1518810964893","294.203","-1.01433","1.04105"
"3575","1518810964901","294.205","-1.1569","1.05995"
"3576","1518810964911","294.212","-1.27251","1.07349"
"3577","1518810964921","294.214","-1.36808","1.08928"
"3578","1518810964932","294.215","-1.44325","1.10772"
"3579","1518810964941","294.218","-1.4984","1.12628"
"3580","1518810964953","294.214","-1.55182","1.14097"
"3581","1518810964962","294.189","-1.6027","1.16294"
"3582","1518810964972","294.144","-1.64588","1.19593"
"3583","1518810964981","294.097","-1.67196","1.22831"
"3584","1518810964992","294.046","-1.68117","1.24182"
"3585","1518810965001","293.977","-1.68015","1.25356"
"3586","1518810965013","293.884","-1.66763","1.28395"
"3587","1518810965021","293.777","-1.64467","1.34259"
"3588","1518810965032","293.682","-1.60591","1.41478"
"3589","1518810965041","293.625","-1.53937","1.49616"
"3590","1518810965052","293.602","-1.44845","1.59205"
"3591","1518810965061","293.596","-1.33492","1.68469"
"3592","1518810965073","293.595","-1.20503","1.76281"
"3593","1518810965081","293.596","-1.06465","1.82265"
"3594","1518810965092","293.603","-0.9164","1.87095"
"3595","1518810965101","293.618","-0.765866","1.92022"
"3596","1518810965112","293.639","-0.621752","1.98541"
"3597","1518810965121","293.665","-0.500622","2.05544"
"3598","1518810965133","293.69","-0.403449","2.12242"
"3599","1518810965141","293.722","-0.326101","2.17585"
"3600","1518810965152","293.762","-0.266904","2.21941"
"3601","1518810965161","293.807","-0.216401","2.25614"
"3602","1518810965172","293.849","-0.167257","2.2908"
"3603","1518810965181","293.899","-0.119346","2.327"
"3604","1518810965193","293.947","-0.0715096","2.36671"
"3605","1518810965201","293.994","-0.0213036","2.39687"
"3606","1518810965215","294.036","0.0310266","2.40686"
"3607","1518810965228","294.074","0.0801381","2.41262"
"3608","1518810965234","294.102","0.120905","2.4107"
"3609","1518810965242","294.122","0.149505","2.40325"
"3610","1518810965252","294.12","0.165148","2.40666"
"3611","1518810965261","294.096","0.175423","2.41286"
"3612","1518810965272","294.054","0.180708","2.41828"
"3613","1518810965281","293.993","0.189119","2.42326"
"3614","1518810965292","293.933","0.21055","2.41634"
"3615","1518810965301","293.887","0.252682","2.40342"
"3616","1518810965312","293.869","0.326695","2.37157"
"3617","1518810965321","293.884","0.440919","2.31144"
"3618","1518810965332","293.921","0.588124","2.21742"
"3619","1518810965342","293.963","0.755823","2.10239"
"3620","1518810965352","294.003","0.926552","1.9793"
"3621","1518810965361","294.035","1.09039","1.88723"
"3622","1518810965373","294.084","1.24819","1.81233"
"3623","1518810965381","294.146","1.40291","1.7309"
"3624","1518810965392","294.199","1.5647","1.64154"
"3625","1518810965401","294.231","1.75309","1.53833"
"3626","1518810965412","294.247","1.97445","1.41121"
"3627","1518810965421","294.25","2.20243","1.27702"
"3628","1518810965433","294.254","2.43488","1.14408"
"3629","1518810965441","294.271","2.64799","1.01692"
"3630","1518810965452","294.298","2.82194","0.909314"
"3631","1518810965461","294.331","2.93459","0.825132"
"3632","1518810965472","294.357","2.99812","0.749929"
"3633","1518810965481","294.361","3.03208","0.68513"
"3634","1518810965493","294.341","3.04437","0.633104"
"3635","1518810965501","294.307","3.04254","0.594602"
"3636","1518810965512","294.267","3.03659","0.565444"
"3637","1518810965521","294.227","3.02073","0.544185"
"3638","1518810965532","294.194","3.00443","0.525684"
"3639","1518810965541","294.162","2.97966","0.514226"
"3640","1518810965553","294.129","2.92361","0.524221"
"3641","1518810965562","294.086","2.84738","0.530186"
"3642","1518810965573","294.033","2.75242","0.537748"
"3643","1518810965581","293.979","2.64322","0.552051"
"3644","1518810965592","293.918","2.53149","0.568677"
"3645","1518810965601","293.861","2.41746","0.593687"
"3646","1518810965612","293.818","2.29842","0.633958"
"3647","1518810965620","293.786","2.18383","0.68393"
"3648","1518810965631","293.77","2.06763","0.735659"
"3649","1518810965641","293.765","1.94918","0.794507"
"3650","1518810965652","293.766","1.81307","0.864003"
"3651","1518810965661","293.77","1.64231","0.939839"
"3652","1518810965673","293.775","1.43227","1.02363"
"3653","1518810965681","293.773","1.18931","1.10749"
"3654","1518810965692","293.746","0.930196","1.19161"
"3655","1518810965701","293.686","0.65746","1.27976"
"3656","1518810965713","293.619","0.377603","1.38212"
"3657","1518810965722","293.564","0.0788479","1.48992"
"3658","1518810965734","293.515","-0.229333","1.61036"
"3659","1518810965742","293.488","-0.541255","1.73629"
"3660","1518810965752","293.475","-0.858077","1.86701"
"3661","1518810965762","293.479","-1.16571","1.98514"
"3662","1518810965773","293.494","-1.47313","2.07557"
"3663","1518810965782","293.501","-1.79031","2.13346"
"3664","1518810965794","293.478","-2.11467","2.16503"
"3665","1518810965806","293.433","-2.42812","2.18937"
"3666","1518810965813","293.383","-2.71643","2.19709"
"3667","1518810965823","293.327","-2.98234","2.18945"
"3668","1518810965833","293.27","-3.22168","2.16846"
"3669","1518810965842","293.232","-3.42562","2.13784"
"3670","1518810965853","293.213","-3.61108","2.08056"
"3671","1518810965862","293.186","-3.76145","1.99682"
"3672","1518810965873","293.162","-3.85155","1.91974"
"3673","1518810965882","293.175","-3.91128","1.8895"
"3674","1518810965893","293.197","-3.9465","1.84066"
"3675","1518810965901","293.206","-3.95547","1.7742"
"3676","1518810965913","293.202","-3.94787","1.70758"
"3677","1518810965922","293.199","-3.92376","1.63893"
"3678","1518810965933","293.196","-3.88598","1.57184"
"3679","1518810965942","293.203","-3.83376","1.50923"
"3680","1518810965953","293.223","-3.7652","1.45372"
"3681","1518810965962","293.254","-3.68079","1.38858"
"3682","1518810965973","293.29","-3.57353","1.32364"
"3683","1518810965982","293.328","-3.44475","1.25595"
"3684","1518810965993","293.362","-3.29277","1.18397"
"3685","1518810966002","293.386","-3.10814","1.11678"
"3686","1518810966013","293.404","-2.87439","1.05325"
"3687","1518810966021","293.437","-2.55738","0.992855"
"3688","1518810966033","293.492","-2.13292","0.927408"
"3689","1518810966042","293.573","-1.58519","0.861198"
"3690","1518810966053","293.677","-0.922271","0.770056"
"3691","1518810966062","293.793","-0.189784","0.658335"
"3692","1518810966073","293.927","0.509764","0.531848"
"3693","1518810966081","294.085","1.00542","0.398517"
"3694","1518810966094","294.22","1.34548","0.296989"
"3695","1518810966102","294.316","1.62712","0.227884"
"3696","1518810966113","294.364","1.89889","0.203119"
"3697","1518810966122","294.374","2.2031","0.208555"
"3698","1518810966133","294.379","2.52585","0.23294"
"3699","1518810966142","294.39","2.85427","0.255928"
